Datum;Fahrplan Resopt;Strompreis ;BHKW1 Thermische Leistung ;BHKW1 Thermische Leistung ResOpt;BHKW1 Erdgas ;Lastgang;Stromeinspeisung;Wärmelast Ist;Wärmelastgang Ist
2025/10/19 20:15;-0.126;160.024;0.194;0.14;0.422;0.024;0;0.029;0
2025/10/19 20:30;-0.126;160.024;0.194;0.14;0.422;0.029;0;0.034;0
2025/10/19 20:45;-0.126;160.024;0.194;0.14;0.422;0.048;0;0.033;0
2025/10/19 21:00;-0.126;160.024;0.194;0.14;0.422;0.044;0.082;0.03;0.171
2025/10/19 21:15;-0.126;136.753;0.194;0.14;0.422;0.032;0.022;0.025;0
2025/10/19 21:30;-0.126;136.753;0.194;0.14;0.422;0.027;0;0.028;0
2025/10/19 21:45;-0.126;136.753;0.194;0.14;0.422;0.027;0;0.039;0
2025/10/19 22:00;0;136.753;0;0;0;0.027;0;0.035;0
2025/10/19 22:15;0;111.651;0;0;0;0.029;0;0.033;0
2025/10/19 22:30;0;111.651;0;0;0;0.026;0;0.027;0
2025/10/19 22:45;0;111.651;0;0;0;0.029;0;0.033;0
2025/10/19 23:00;0;111.651;0;0;0;0.024;0;0.03;0
2025/10/19 23:15;0;102.128;0;0;0;0.024;0;0.031;0
2025/10/19 23:30;0;102.128;0;0;0;0.026;0;0.027;0
2025/10/19 23:45;0;102.128;0;0;0;0.024;0;0.028;0
2025/10/20 00:00;0;102.128;0;0;0;0.025;0;0.025;0
2025/10/20 00:15;0;63.539;0;0;0;0.024;0;0.024;0
2025/10/20 00:30;0;63.539;0;0;0;0.027;0;0.027;0
2025/10/20 00:45;0;63.539;0;0;0;0.024;0;0.024;0
2025/10/20 01:00;0;63.539;0;0;0;0.023;0;0.023;0
2025/10/20 01:15;0;57.141;0;0;0;0.023;0;0.023;0
2025/10/20 01:30;0;57.141;0;0;0;0.023;0;0.023;0
2025/10/20 01:45;0;57.141;0;0;0;0.023;0;0.023;0
2025/10/20 02:00;0;57.141;0;0;0;0.023;0;0.023;0
2025/10/20 02:15;0;49.508;0;0;0;0.023;0;0.023;0
2025/10/20 02:30;0;49.508;0;0;0;0.026;0;0.026;0
2025/10/20 02:45;0;49.508;0;0;0;0.024;0;0.024;0
2025/10/20 03:00;0;49.508;0;0;0;0.024;0;0.024;0
2025/10/20 03:15;0;51.622;0;0;0;0.025;0;0.025;0
2025/10/20 03:30;0;51.622;0;0;0;0.025;0;0.025;0
2025/10/20 03:45;0;51.622;0;0;0;0.024;0;0.024;0
2025/10/20 04:00;0;51.622;0;0;0;0.024;0;0.024;0
2025/10/20 04:15;0;53.359;0;0;0;0.022;0;0.022;0
2025/10/20 04:30;0;53.359;0;0;0;0.023;0;0.023;0
2025/10/20 04:45;0;53.359;0;0;0;0.023;0;0.023;0
2025/10/20 05:00;0;53.359;0;0;0;0.023;0;0.023;0
2025/10/20 05:15;0;50.582;0;0;0;0.024;0;0.024;0
2025/10/20 05:30;0;50.582;0;0;0;0.023;0;0.023;0
2025/10/20 05:45;0;50.582;0;0;0;0.023;0;0.023;0
2025/10/20 06:00;0;50.582;0;0;0;0.024;0;0.024;0
2025/10/20 06:15;0;63.242;0;0;0;0.026;0;0.026;0
2025/10/20 06:30;0;63.242;0;0;0;0.026;0;0.026;0
2025/10/20 06:45;0;63.242;0;0;0;0.024;0;0.024;0
2025/10/20 07:00;0;63.242;0;0;0;0.026;0;0.026;0
2025/10/20 07:15;0;74.268;0;0;0;0.024;0;0.024;0
2025/10/20 07:30;0;74.268;0;0;0;0.027;0;0.027;0
2025/10/20 07:45;0;74.268;0;0;0;0.027;0;0.027;0
2025/10/20 08:00;0;74.268;0;0;0;0.025;0;0.025;0
2025/10/20 08:15;0;86.311;0;0;0;0.029;0;0.029;0
2025/10/20 08:30;0;86.311;0;0;0;0.031;0;0.031;0
2025/10/20 08:45;0;86.311;0;0;0;0.024;0;0.024;0
2025/10/20 09:00;0;86.311;0;0;0;0.027;0;0.027;0
2025/10/20 09:15;0;69.686;0;0;0;0.03;0;0.03;0
2025/10/20 09:30;0;69.686;0;0;0;0.049;0;0.049;0
2025/10/20 09:45;0;69.686;0;0;0;0.045;0;0.045;0
2025/10/20 10:00;0;69.686;0;0;0;0.039;0;0.039;0
2025/10/20 10:15;0;4.805;0;0;0;0.041;0;0.041;0
2025/10/20 10:30;0;4.805;0;0;0;0.04;0;0.04;0
2025/10/20 10:45;0;4.805;0;0;0;0.037;0;0.037;0
2025/10/20 11:00;0;4.805;0;0;0;0.036;0;0.036;0
2025/10/20 11:15;0;-8.265;0;0;0;0.03;0;0.03;0
2025/10/20 11:30;0;-8.265;0;0;0;0.033;0;0.033;0
2025/10/20 11:45;0;-8.265;0;0;0;0.029;0;0.029;0
2025/10/20 12:00;0;-8.265;0;0;0;0.03;0;0.03;0
2025/10/20 12:15;0;-22.785;0;0;0;0.039;0;0.039;0
2025/10/20 12:30;0;-22.785;0;0;0;0.041;0;0.041;0
2025/10/20 12:45;0;-22.785;0;0;0;0.048;0;0.048;0
2025/10/20 13:00;0;-22.785;0;0;0;0.038;0;0.038;0
2025/10/20 13:15;0;-32.501;0;0;0;0.039;0;0.039;0
2025/10/20 13:30;0;-32.501;0;0;0;0.032;0;0.032;0
2025/10/20 13:45;0;-32.501;0;0;0;0.03;0;0.03;0
2025/10/20 14:00;0;-32.501;0;0;0;0.03;0;0.03;0
2025/10/20 14:15;0;-49.104;0;0;0;0.03;0;0.03;0
2025/10/20 14:30;0;-49.104;0;0;0;0.033;0;0.033;0
2025/10/20 14:45;0;-49.104;0;0;0;0.03;0;0.03;0
2025/10/20 15:00;0;-49.104;0;0;0;0.035;0;0.035;0
2025/10/20 15:15;0;-26.666;0;0;0;0.036;0;0.036;0
2025/10/20 15:30;0;-26.666;0;0;0;0.046;0;0.046;0
2025/10/20 15:45;0;-26.666;0;0;0;0.038;0;0.038;0
2025/10/20 16:00;0;-26.666;0;0;0;0.033;0;0.033;0
2025/10/20 16:15;0;Mai 86;0;0;0;0.03;0;0.03;0
2025/10/20 16:30;0;Mai 86;0;0;0;0.04;0;0.04;0
2025/10/20 16:45;0;Mai 86;0;0;0;0.035;0;0.035;0
2025/10/20 17:00;0;Mai 86;0;0;0;0.036;0;0.036;0
2025/10/20 17:15;0;75.963;0;0;0;0.024;0;0.024;0
2025/10/20 17:30;0;75.963;0;0;0;0.023;0;0.023;0
2025/10/20 17:45;0;75.963;0;0;0;0.032;0;0.032;0
2025/10/20 18:00;0;75.963;0;0;0;0.029;0;0.029;0
2025/10/20 18:15;-0.126;152.551;0.194;0.14;0.422;0.024;0.082;0.024;0.211
2025/10/20 18:30;-0.126;152.551;0.194;0.14;0.422;0.024;0.122;0.024;0.22
2025/10/20 18:45;-0.126;152.551;0.194;0.14;0.422;0.027;0.122;0.027;0.227
2025/10/20 19:00;-0.126;152.551;0.194;0.14;0.422;0.048;0.122;0.048;0.221
2025/10/20 19:15;-0.126;183.739;0.194;0.14;0.422;0.052;0.122;0.052;0.222
2025/10/20 19:30;-0.126;183.739;0.194;0.14;0.422;0.041;0.122;0.041;0.222
2025/10/20 19:45;-0.126;183.739;0.194;0.14;0.422;0.034;0.122;0.034;0.22
2025/10/20 20:00;-0.126;183.739;0.194;0.14;0.422;0.035;0.122;0.035;0.21
2025/10/20 20:15;-0.126;124.782;0.194;0.14;0.422;0.037;0.122;0.037;0.213
2025/10/20 20:30;-0.126;124.782;0.194;0.14;0.422;0.041;0.058;0.041;0
2025/10/20 20:45;-0.126;124.782;0.194;0.14;0.422;0.042;0;0.042;0
2025/10/20 21:00;-0.126;124.782;0.194;0.14;0.422;0.041;0;0.041;0
2025/10/20 21:15;0;92.7;0;0;0;0.029;0;0.029;0
2025/10/20 21:30;0;92.7;0;0;0;0.033;0;0.033;0
2025/10/20 21:45;0;92.7;0;0;0;0.031;0;0.031;0
2025/10/20 22:00;0;92.7;0;0;0;0.03;0;0.03;0
2025/10/20 22:15;0;62.104;0;0;0;0.033;0;0.033;0
2025/10/20 22:30;0;62.104;0;0;0;0.035;0;0.035;0
2025/10/20 22:45;0;62.104;0;0;0;0.04;0;0.04;0
2025/10/20 23:00;0;62.104;0;0;0;0.032;0;0.032;0
2025/10/20 23:15;0;62.059;0;0;0;0.03;0;0.03;0
2025/10/20 23:30;0;62.059;0;0;0;0.026;0;0.026;0
2025/10/20 23:45;0;62.059;0;0;0;0.026;0;0.026;0
2025/10/21 00:00;0;62.059;0;0;0;0.03;0;0.03;0
2025/10/21 00:15;0;91.595;0;0;0;0.025;0;0.03;0
2025/10/21 00:30;0;91.595;0;0;0;0.025;0;0.026;0
2025/10/21 00:45;0;91.595;0;0;0;0.028;0;0.026;0
2025/10/21 01:00;0;91.595;0;0;0;0.025;0;0.026;0
2025/10/21 01:15;0;82.167;0;0;0;0.025;0;0.029;0
2025/10/21 01:30;0;82.167;0;0;0;0.025;0;0.024;0
2025/10/21 01:45;0;82.167;0;0;0;0.029;0;0.025;0
2025/10/21 02:00;0;82.167;0;0;0;0.024;0;0.025;0
2025/10/21 02:15;0;78.098;0;0;0;0.024;0;0.025;0
2025/10/21 02:30;0;78.098;0;0;0;0.024;0;0.025;0
2025/10/21 02:45;0;78.098;0;0;0;0.027;0;0.024;0
2025/10/21 03:00;0;78.098;0;0;0;0.024;0;0.025;0
2025/10/21 03:15;0;78.742;0;0;0;0.024;0;0.029;0
2025/10/21 03:30;0;78.742;0;0;0;0.024;0;0.025;0
2025/10/21 03:45;0;78.742;0;0;0;0.023;0;0.025;0
2025/10/21 04:00;0;78.742;0;0;0;0.023;0;0.025;0
2025/10/21 04:15;0;74.65;0;0;0;0.024;0;0.025;0
2025/10/21 04:30;0;74.65;0;0;0;0.023;0;0.025;0
2025/10/21 04:45;0;74.65;0;0;0;0.024;0;0.025;0
2025/10/21 05:00;0;74.65;0;0;0;0.024;0;0.025;0
2025/10/21 05:15;0;86.341;0;0;0;0.024;0;0.025;0
2025/10/21 05:30;0;86.341;0;0;0;0.025;0;0.024;0
2025/10/21 05:45;0;86.341;0;0;0;0.025;0;0.025;0
2025/10/21 06:00;0;86.341;0;0;0;0.026;0;0.025;0
2025/10/21 06:15;0;90.293;0;0;0;0.025;0;0.026;0
2025/10/21 06:30;0;90.293;0;0;0;0.026;0;0.031;0
2025/10/21 06:45;0;90.293;0;0;0;0.028;0;0.03;0
2025/10/21 07:00;0;90.293;0;0;0;0.027;0;0.03;0
2025/10/21 07:15;-0.126;114.109;0.194;0.14;0.422;0.03;0.087;0.027;0.194
2025/10/21 07:30;-0.126;114.109;0.194;0.14;0.422;0.027;0.122;0.026;0.217
2025/10/21 07:45;-0.126;114.109;0.194;0.14;0.422;0.03;0.122;0.026;0.223
2025/10/21 08:00;-0.126;114.109;0.194;0.14;0.422;0.026;0.122;0.028;0.226
2025/10/21 08:15;0;101.41;0;0;0;0.031;0.013;0.026;0
2025/10/21 08:30;0;101.41;0;0;0;0.034;0;0.039;0
2025/10/21 08:45;0;101.41;0;0;0;0.031;0;0.06;0
2025/10/21 09:00;0;101.41;0;0;0;0.033;0;0.045;0
2025/10/21 09:15;0;63.827;0;0;0;0.033;0;0.042;0
2025/10/21 09:30;0;63.827;0;0;0;0.036;0;0.041;0
2025/10/21 09:45;0;63.827;0;0;0;0.037;0;0.044;0
2025/10/21 10:00;0;63.827;0;0;0;0.049;0;0.041;0
2025/10/21 10:15;0;-9.399;0;0;0;0.055;0;0.051;0
2025/10/21 10:30;0;-9.399;0;0;0;0.034;0;0.054;0
2025/10/21 10:45;0;-9.399;0;0;0;0.039;0;0.061;0
2025/10/21 11:00;0;-9.399;0;0;0;0.038;0;0.059;0
2025/10/21 11:15;0;-17.392;0;0;0;0.041;0;0.049;0
2025/10/21 11:30;0;-17.392;0;0;0;0.038;0;0.038;0
2025/10/21 11:45;0;-17.392;0;0;0;0.034;0;0.036;0
2025/10/21 12:00;0;-17.392;0;0;0;0.029;0;0.036;0
2025/10/21 12:15;0;-34.322;0;0;0;0.033;0;0.037;0
2025/10/21 12:30;0;-34.322;0;0;0;0.036;0;0.035;0
2025/10/21 12:45;0;-34.322;0;0;0;0.034;0;0.036;0
2025/10/21 13:00;0;-34.322;0;0;0;0.039;0;0.04;0
2025/10/21 13:15;0;-36.111;0;0;0;0.023;0;0.043;0
2025/10/21 13:30;0;-36.111;0;0;0;0.042;0;0.041;0
2025/10/21 13:45;0;-36.111;0;0;0;0.047;0;0.03;0
2025/10/21 14:00;0;-36.111;0;0;0;0.045;0;0.034;0
2025/10/21 14:15;0;-23.219;0;0;0;0.04;0;0.036;0
2025/10/21 14:30;0;-23.219;0;0;0;0.037;0;0.031;0
2025/10/21 14:45;0;-23.219;0;0;0;0.027;0;0.031;0
2025/10/21 15:00;0;-23.219;0;0;0;0.03;0;0.025;0
2025/10/21 15:15;0;-11.052;0;0;0;0.028;0;0.035;0
2025/10/21 15:30;0;-11.052;0;0;0;0.024;0;0.033;0
2025/10/21 15:45;0;-11.052;0;0;0;0.022;0;0.032;0
2025/10/21 16:00;0;-11.052;0;0;0;0.022;0;0.031;0
2025/10/21 16:15;0;33.617;0;0;0;0.038;0;0.026;0
2025/10/21 16:30;0;33.617;0;0;0;0.033;0;0.033;0
2025/10/21 16:45;0;33.617;0;0;0;0.027;0;0.034;0
2025/10/21 17:00;0;33.617;0;0;0;0.022;0;0.036;0
2025/10/21 17:15;0;67.713;0;0;0;0.034;0;0.032;0
2025/10/21 17:30;0;67.713;0;0;0;0.033;0;0.027;0
2025/10/21 17:45;0;67.713;0;0;0;0.032;0;0.021;0
2025/10/21 18:00;0;67.713;0;0;0;0.034;0;0.047;0
2025/10/21 18:15;-0.126;132.438;0.194;0.14;0.422;0.026;0.086;0.03;0.209
2025/10/21 18:30;-0.126;132.438;0.194;0.14;0.422;0.032;0.122;0.026;0.22
2025/10/21 18:45;-0.126;132.438;0.194;0.14;0.422;0.032;0.121;0.032;0.221
2025/10/21 19:00;-0.126;132.438;0.194;0.14;0.422;0.048;0.122;0.029;0.221
2025/10/21 19:15;-0.126;163.99;0.194;0.14;0.422;0.049;0.122;0.034;0.224
2025/10/21 19:30;-0.126;163.99;0.194;0.14;0.422;0.061;0.122;0.036;0.221
2025/10/21 19:45;-0.126;163.99;0.194;0.14;0.422;0.051;0.122;0.045;0.22
2025/10/21 20:00;-0.126;163.99;0.194;0.14;0.422;0.037;0.122;0.058;0.221
2025/10/21 20:15;-0.126;143.014;0.194;0.14;0.422;0.046;0.122;0.042;0.21
2025/10/21 20:30;-0.126;143.014;0.194;0.14;0.422;0.038;0.084;0.041;0.079
2025/10/21 20:45;-0.126;143.014;0.194;0.14;0.422;0.031;0;0.048;0
2025/10/21 21:00;-0.126;143.014;0.194;0.14;0.422;0.04;0;0.055;0
2025/10/21 21:15;-0.126;119.215;0.194;0.14;0.422;0.03;0;0.053;0
2025/10/21 21:30;-0.126;119.215;0.194;0.14;0.422;0.03;0;0.043;0.125
2025/10/21 21:45;-0.126;119.215;0.194;0.14;0.422;0.035;0.113;0.035;0.202
2025/10/21 22:00;0;119.215;0;0;0;0.035;0.012;0.032;0
2025/10/21 22:15;0;113.233;0;0;0;0.026;0;0.033;0
2025/10/21 22:30;0;113.233;0;0;0;0.024;0;0.03;0
2025/10/21 22:45;0;113.233;0;0;0;0.025;0;0.033;0
2025/10/21 23:00;0;113.233;0;0;0;0.024;0;0.031;0
2025/10/21 23:15;0;92.236;0;0;0;0.026;0;0.029;0
2025/10/21 23:30;0;92.236;0;0;0;0.032;0;0.036;0
2025/10/21 23:45;0;92.236;0;0;0;0.025;0;0.031;0
2025/10/22 00:00;0;92.236;0;0;0;0.024;0;0.03;0
2025/10/22 00:15;0;99.862;0;0;0;0.035;0;0;0
2025/10/22 00:30;0;99.862;0;0;0;0.1;0;0;0
2025/10/22 00:45;0;99.862;0;0;0;0.04;0;0;0
2025/10/22 01:00;0;99.862;0;0;0;0.08;0;0.12;0
2025/10/22 01:15;0;94.843;0;0;0;0.04;0;0;0
2025/10/22 01:30;0;94.843;0;0;0;0.08;0;0.121;0
2025/10/22 01:45;0;94.843;0;0;0;0.04;0;0;0
2025/10/22 02:00;0;94.843;0;0;0;0.08;0;0;0
2025/10/22 02:15;0;91.501;0;0;0;0.034;0;0;0
2025/10/22 02:30;0;91.501;0;0;0;0.1;0;0.12;0
2025/10/22 02:45;0;91.501;0;0;0;0.04;0;0;0
2025/10/22 03:00;0;91.501;0;0;0;0.08;0;0;0
2025/10/22 03:15;0;90.703;0;0;0;0.034;0;0;0
2025/10/22 03:30;0;90.703;0;0;0;0.08;0;0;0
2025/10/22 03:45;0;90.703;0;0;0;0.034;0;0;0
2025/10/22 04:00;0;90.703;0;0;0;0.08;0;0;0
2025/10/22 04:15;0;92.943;0;0;0;0.04;0;0;0
2025/10/22 04:30;0;92.943;0;0;0;0.08;0;0.12;0
2025/10/22 04:45;0;92.943;0;0;0;0.04;0;0;0
2025/10/22 05:00;0;92.943;0;0;0;0.08;0;0.04;0
2025/10/22 05:15;0;103.098;0;0;0;0.04;0;0.04;0
2025/10/22 05:30;0;103.098;0;0;0;0.08;0;0.04;0
2025/10/22 05:45;0;103.098;0;0;0;0.04;0;0;0
2025/10/22 06:00;0;103.098;0;0;0;0.119;0;0.12;0
2025/10/22 06:15;0;123.232;0;0;0;0.04;0;0;0
2025/10/22 06:30;0;123.232;0;0;0;0.085;0;0;0
2025/10/22 06:45;0;123.232;0;0;0;0.08;0;0;0
2025/10/22 07:00;-0.126;123.232;0.194;0.14;0.422;0.12;0.088;0.121;0.219
2025/10/22 07:15;-0.126;152.443;0.194;0.14;0.422;0.08;0.123;0;0.22
2025/10/22 07:30;-0.126;152.443;0.194;0.14;0.422;0.12;0.123;0.121;0.221
2025/10/22 07:45;-0.126;152.443;0.194;0.14;0.422;0.08;0.123;0;0.226
2025/10/22 08:00;-0.126;152.443;0.194;0.14;0.422;0.12;0.123;0.12;0.222
2025/10/22 08:15;-0.126;170.585;0.194;0.14;0.422;0.08;0.123;0;0.222
2025/10/22 08:30;-0.126;170.585;0.194;0.14;0.422;0.12;0.121;0.109;0.223
2025/10/22 08:45;-0.126;170.585;0.194;0.14;0.422;0.066;0.121;0;0.219
2025/10/22 09:00;-0.126;170.585;0.194;0.14;0.422;0.12;0.121;0.12;0.211
2025/10/22 09:15;-0.126;137.164;0.194;0.14;0.422;0.065;0.062;0;0
2025/10/22 09:30;-0.126;137.164;0.194;0.14;0.422;0.12;0;0.12;0
2025/10/22 09:45;-0.126;137.164;0.194;0.14;0.422;0.04;0;0;0
2025/10/22 10:00;-0.126;137.164;0.194;0.14;0.422;0.12;0;0.12;0
2025/10/22 10:15;-0.126;122.595;0.194;0.14;0.422;0.04;0.011;0;0.117
2025/10/22 10:30;0;122.595;0;0;0;0.12;0.009;0.12;0
2025/10/22 10:45;0;122.595;0;0;0;0.04;0;0;0
2025/10/22 11:00;0;122.595;0;0;0;0.08;0;0.12;0
2025/10/22 11:15;0;113.783;0;0;0;0.04;0;0;0
2025/10/22 11:30;0;113.783;0;0;0;0.08;0;0.12;0
2025/10/22 11:45;0;113.783;0;0;0;0.04;0;0;0
2025/10/22 12:00;0;113.783;0;0;0;0.08;0;0;0
2025/10/22 12:15;0;107.431;0;0;0;0.04;0;0.033;0
2025/10/22 12:30;0;107.431;0;0;0;0.08;0;0.033;0
2025/10/22 12:45;0;107.431;0;0;0;0.04;0;0.033;0
2025/10/22 13:00;0;107.431;0;0;0;0.08;0;0.033;0
2025/10/22 13:15;0;100.077;0;0;0;0.037;0;0.033;0
2025/10/22 13:30;0;100.077;0;0;0;0.08;0;0.033;0
2025/10/22 13:45;0;100.077;0;0;0;0.03;0;0;0
2025/10/22 14:00;0;100.077;0;0;0;0.08;0;0;0
2025/10/22 14:15;0;102.96;0;0;0;0.025;0;0;0
2025/10/22 14:30;0;102.96;0;0;0;0.08;0;0;0
2025/10/22 14:45;0;102.96;0;0;0;0.035;0;0;0
2025/10/22 15:00;0;102.96;0;0;0;0.08;0;0;0
2025/10/22 15:15;0;104.604;0;0;0;0.023;0;0;0
2025/10/22 15:30;0;104.604;0;0;0;0.08;0;0;0
2025/10/22 15:45;0;104.604;0;0;0;0.036;0;0;0
2025/10/22 16:00;0;104.604;0;0;0;0.08;0;0.12;0
2025/10/22 16:15;0;101.27;0;0;0;0.032;0;0;0
2025/10/22 16:30;0;101.27;0;0;0;0.08;0;0.12;0
2025/10/22 16:45;0;101.27;0;0;0;0.034;0;0;0
2025/10/22 17:00;0;101.27;0;0;0;0.12;0;0.12;0
2025/10/22 17:15;-0.126;124.665;0.194;0.14;0.422;0.036;0.086;0;0.205
2025/10/22 17:30;-0.126;124.665;0.194;0.14;0.422;0.08;0.123;0.118;0.219
2025/10/22 17:45;-0.126;124.665;0.194;0.14;0.422;0.04;0.122;0;0.219
2025/10/22 18:00;-0.126;124.665;0.194;0.14;0.422;0.12;0.122;0.12;0.221
2025/10/22 18:15;-0.126;147.563;0.194;0.14;0.422;0.04;0.121;0;0.218
2025/10/22 18:30;-0.126;147.563;0.194;0.14;0.422;0.12;0.121;0.121;0.22
2025/10/22 18:45;-0.126;147.563;0.194;0.14;0.422;0.04;0.118;0;0.146
2025/10/22 19:00;-0.126;147.563;0.194;0.14;0.422;0.12;0.004;0.12;0
2025/10/22 19:15;-0.126;159.945;0.194;0.14;0.422;0.04;0;0;0
2025/10/22 19:30;-0.126;159.945;0.194;0.14;0.422;0.12;0;0.12;0
2025/10/22 19:45;-0.126;159.945;0.194;0.14;0.422;0.044;0;0;0
2025/10/22 20:00;-0.126;159.945;0.194;0.14;0.422;0.1;0.072;0;0.217
2025/10/22 20:15;-0.126;152.448;0.194;0.14;0.422;0.039;0.086;0;0.084
2025/10/22 20:30;-0.126;152.448;0.194;0.14;0.422;0.12;0;0;0
2025/10/22 20:45;-0.126;152.448;0.194;0.14;0.422;0.04;0;0;0
2025/10/22 21:00;-0.126;152.448;0.194;0.14;0.422;0.12;0;0.12;0
2025/10/22 21:15;-0.126;130.24;0.194;0.14;0.422;0.04;0;0;0.129
2025/10/22 21:30;-0.126;130.24;0.194;0.14;0.422;0.12;0.11;0;0.163
2025/10/22 21:45;-0.126;130.24;0.194;0.14;0.422;0.04;0.012;0;0
2025/10/22 22:00;-0.126;130.24;0.194;0.14;0.422;0.12;0;0;0
2025/10/22 22:15;-0.126;120.162;0.194;0.14;0.422;0.04;0;0;0
2025/10/22 22:30;-0.126;120.162;0.194;0.14;0.422;0.12;0;0.12;0
2025/10/22 22:45;0;120.162;0;0;0;0.04;0;0;0
2025/10/22 23:00;0;120.162;0;0;0;0.12;0;0.12;0
2025/10/22 23:15;0;99.869;0;0;0;0.038;0;0;0
2025/10/22 23:30;0;99.869;0;0;0;0.103;0;0.12;0
2025/10/22 23:45;0;99.869;0;0;0;0.039;0;0;0
2025/10/23 00:00;0;99.869;0;0;0;0.08;0;0;0
2025/10/23 00:15;0;89.589;0;0;0;0.028;0;0;0
2025/10/23 00:30;0;89.589;0;0;0;0.08;0;0.12;0
2025/10/23 00:45;0;89.589;0;0;0;0.028;0;0;0
2025/10/23 01:00;0;89.589;0;0;0;0.08;0;0.12;0
2025/10/23 01:15;0;90.914;0;0;0;0.03;0;0;0
2025/10/23 01:30;0;90.914;0;0;0;0.08;0;0.12;0
2025/10/23 01:45;0;90.914;0;0;0;0.028;0;0;0
2025/10/23 02:00;0;90.914;0;0;0;0.08;0;0;0
2025/10/23 02:15;0;90.398;0;0;0;0.027;0;0;0
2025/10/23 02:30;0;90.398;0;0;0;0.08;0;0.12;0
2025/10/23 02:45;0;90.398;0;0;0;0.027;0;0;0
2025/10/23 03:00;0;90.398;0;0;0;0.08;0;0;0
2025/10/23 03:15;0;87.866;0;0;0;0.027;0;0;0
2025/10/23 03:30;0;87.866;0;0;0;0.08;0;0;0
2025/10/23 03:45;0;87.866;0;0;0;0.027;0;0;0
2025/10/23 04:00;0;87.866;0;0;0;0.08;0;0.118;0
2025/10/23 04:15;0;90.457;0;0;0;0.026;0;0;0
2025/10/23 04:30;0;90.457;0;0;0;0.118;0;0.04;0
2025/10/23 04:45;0;90.457;0;0;0;0.027;0;0.04;0
2025/10/23 05:00;0;90.457;0;0;0;0.08;0;0;0
2025/10/23 05:15;0;103.098;0;0;0;0.029;0;0;0
2025/10/23 05:30;0;103.098;0;0;0;0.118;0;0.12;0
2025/10/23 05:45;0;103.098;0;0;0;0.028;0;0;0
2025/10/23 06:00;0;103.098;0;0;0;0.12;0;0.121;0
2025/10/23 06:15;-0.126;117.838;0.194;0.14;0.422;0.04;0.088;0;0.206
2025/10/23 06:30;-0.126;117.838;0.194;0.14;0.422;0.12;0.123;0.12;0.226
2025/10/23 06:45;-0.126;117.838;0.194;0.14;0.422;0.047;0.122;0;0.228
2025/10/23 07:00;-0.126;117.838;0.194;0.14;0.422;0.12;0.122;0.12;0.219
2025/10/23 07:15;-0.126;140.669;0.194;0.14;0.422;0.05;0.122;0;0.221
2025/10/23 07:30;-0.126;140.669;0.194;0.14;0.422;0.12;0.122;0.12;0.222
2025/10/23 07:45;-0.126;140.669;0.194;0.14;0.422;0.06;0.122;0;0.227
2025/10/23 08:00;-0.126;140.669;0.194;0.14;0.422;0.12;0.122;0.12;0.222
2025/10/23 08:15;-0.126;166.193;0.194;0.14;0.422;0.06;0.122;0;0.195
2025/10/23 08:30;-0.126;166.193;0.194;0.14;0.422;0.12;0.015;0.06;0
2025/10/23 08:45;-0.126;166.193;0.194;0.14;0.422;0.055;0;0.06;0
2025/10/23 09:00;-0.126;166.193;0.194;0.14;0.422;0.12;0;0.06;0
2025/10/23 09:15;-0.126;134.446;0.194;0.14;0.422;0.054;0;0;0
2025/10/23 09:30;-0.126;134.446;0.194;0.14;0.422;0.12;0.058;0.12;0.21
2025/10/23 09:45;-0.126;134.446;0.194;0.14;0.422;0.041;0.121;0;0.143
2025/10/23 10:00;-0.126;134.446;0.194;0.14;0.422;0.12;0.005;0.12;0
2025/10/23 10:15;0;92.795;0;0;0;0.04;0;0.04;0
2025/10/23 10:30;0;92.795;0;0;0;0.12;0;0.086;0
2025/10/23 10:45;0;92.795;0;0;0;0.036;0;0;0
2025/10/23 11:00;0;92.795;0;0;0;0.12;0;0.087;0
2025/10/23 11:15;0;82.316;0;0;0;0.034;0;0;0
2025/10/23 11:30;0;82.316;0;0;0;0.12;0;0.1;0
2025/10/23 11:45;0;82.316;0;0;0;0.035;0;0;0
2025/10/23 12:00;0;82.316;0;0;0;0.08;0;0.12;0
2025/10/23 12:15;0;73.361;0;0;0;0.031;0;0;0
2025/10/23 12:30;0;73.361;0;0;0;0.08;0;0.12;0
2025/10/23 12:45;0;73.361;0;0;0;0.031;0;0;0
2025/10/23 13:00;0;73.361;0;0;0;0.119;0;0;0
2025/10/23 13:15;0;69.889;0;0;0;0.029;0;0;0
2025/10/23 13:30;0;69.889;0;0;0;0.08;0;0;0
2025/10/23 13:45;0;69.889;0;0;0;0.027;0;0;0
2025/10/23 14:00;0;69.889;0;0;0;0.08;0;0.12;0
2025/10/23 14:15;0;70.153;0;0;0;0.032;0;0;0
2025/10/23 14:30;0;70.153;0;0;0;0.08;0;0.12;0
2025/10/23 14:45;0;70.153;0;0;0;0.024;0;0;0
2025/10/23 15:00;0;70.153;0;0;0;0.08;0;0.12;0
2025/10/23 15:15;0;71.847;0;0;0;0.026;0;0;0
2025/10/23 15:30;0;71.847;0;0;0;0.08;0;0;0
2025/10/23 15:45;0;71.847;0;0;0;0.026;0;0;0
2025/10/23 16:00;0;71.847;0;0;0;0.08;0;0;0
2025/10/23 16:15;0;79.58;0;0;0;0.03;0;0;0
2025/10/23 16:30;0;79.58;0;0;0;0.08;0;0;0
